,0,1,2,3,4,5,6,7,8,9,10,11
1,Write-In cells: 254,,,,,,,,,,,
2,Overvote cells: 231,,,,,,,,,,,
3,Luis Tejada: 0,,,,,,,,,,,
4,Carmen R. Quinones: 1,,,,,,,,,,,
5,Stacy R. Lynch: 2,,,,,,,,,,,
6,Keith L. Harris: 3,,,,,,,,,,,
7,Maria Ordonez: 4,,,,,,,,,,,
8,Daniel M. Cohen: 5,,,,,,,,,,,
9,Raymond Sanchez Jr.: 6,,,,,,,,,,,
10,Miguel Estrella: 7,,,,,,,,,,,
11,Corey Ortega: 8,,,,,,,,,,,
12,Shaun Abreu: 9,,,,,,,,,,,
13,Lena Melendez: 10,,,,,,,,,,,
14,Marti Gould  Allen-Cummings: 11,,,,,,,,,,,
148354,0,,,,,,,,,,,
148355,0,,,,,,,,,,,
148357,3,1.0,4.0,8.0,2.0,,,,,,,
148358,0,,,,,,,,,,,
148359,0,4.0,1.0,9.0,6.0,,,,,,,
148360,9,0.0,,,,,,,,,,
148361,0,,,,,,,,,,,
148362,4,11.0,6.0,7.0,9.0,,,,,,,
148363,0,,,,,,,,,,,
148364,9,,,,,,,,,,,
148366,9,,,,,,,,,,,
148367,0,6.0,10.0,,,,,,,,,
148369,7,2.0,4.0,10.0,,,,,,,,
148371,11,9.0,0.0,1.0,4.0,,,,,,,
148372,4,11.0,5.0,9.0,2.0,,,,,,,
148373,11,,,,,,,,,,,
148374,5,,,,,,,,,,,
148377,11,4.0,5.0,8.0,2.0,,,,,,,
148378,4,9.0,11.0,8.0,6.0,,,,,,,
148379,9,4.0,8.0,7.0,10.0,,,,,,,
148380,9,0.0,4.0,3.0,8.0,,,,,,,
148381,0,4.0,7.0,1.0,3.0,,,,,,,
148382,0,,,,,,,,,,,
148383,7,8.0,6.0,4.0,10.0,,,,,,,
148384,0,7.0,3.0,8.0,1.0,,,,,,,
148691,5,11.0,,,,,,,,,,
148693,11,4.0,,,,,,,,,,
148695,2,9.0,0.0,,,,,,,,,
148696,9,4.0,,,,,,,,,,
148697,2,4.0,9.0,,,,,,,,,
148698,6,,,,,,,,,,,
148702,9,,,,,,,,,,,
148709,11,6.0,10.0,5.0,2.0,,,,,,,
148710,5,,,,,,,,,,,
148712,3,,,,,,,,,,,
148715,9,,,,,,,,,,,
148716,9,6.0,4.0,,,,,,,,,
148719,9,0.0,6.0,,,,,,,,,
148720,5,,,,,,,,,,,
148724,11,,,,,,,,,,,
148725,4,11.0,2.0,10.0,9.0,,,,,,,
148726,0,1.0,,,,,,,,,,
148730,9,,,,,,,,,,,
148732,7,,,,,,,,,,,
148733,11,2.0,,,,,,,,,,
148734,3,7.0,1.0,9.0,,,,,,,,
148735,7,10.0,8.0,6.0,4.0,,,,,,,
148736,5,9.0,2.0,11.0,,,,,,,,
148737,4,11.0,,,,,,,,,,
148739,9,,,,,,,,,,,
148741,11,,,,,,,,,,,
148742,7,,,,,,,,,,,
148746,9,,,,,,,,,,,
148747,3,,,,,,,,,,,
148749,11,,,,,,,,,,,
148750,2,,,,,,,,,,,
148757,11,4.0,9.0,2.0,10.0,,,,,,,
148759,11,9.0,4.0,,,,,,,,,
148763,2,5.0,9.0,,,,,,,,,
148765,11,,,,,,,,,,,
148770,5,9.0,,,,,,,,,,
148772,4,1.0,0.0,5.0,10.0,,,,,,,
148779,11,9.0,5.0,4.0,,,,,,,,
148780,9,,,,,,,,,,,
148784,5,2.0,9.0,,,,,,,,,
148786,4,9.0,11.0,0.0,,,,,,,,
148789,5,,,,,,,,,,,
148790,2,1.0,,,,,,,,,,
148791,9,8.0,3.0,6.0,4.0,,,,,,,
148793,2,3.0,0.0,10.0,,,,,,,,
148794,5,2.0,9.0,11.0,1.0,,,,,,,
148798,9,2.0,11.0,6.0,4.0,,,,,,,
148799,4,2.0,1.0,,,,,,,,,
148800,9,1.0,,,,,,,,,,
148803,11,5.0,9.0,2.0,,,,,,,,
148804,4,11.0,9.0,2.0,5.0,,,,,,,
148811,4,,,,,,,,,,,
148812,11,9.0,,,,,,,,,,
148813,5,6.0,9.0,0.0,7.0,,,,,,,
148816,11,2.0,8.0,4.0,5.0,,,,,,,
148824,2,9.0,5.0,6.0,11.0,,,,,,,
148826,3,4.0,9.0,,,,,,,,,
148827,9,11.0,4.0,,,,,,,,,
148828,3,,,,,,,,,,,
148830,11,,,,,,,,,,,
148832,2,9.0,8.0,,,,,,,,,
148833,9,0.0,,,,,,,,,,
148834,5,9.0,,,,,,,,,,
148838,4,2.0,5.0,11.0,,,,,,,,
148839,1,,,,,,,,,,,
148841,5,,,,,,,,,,,
148842,9,,,,,,,,,,,
148847,8,9.0,5.0,6.0,7.0,,,,,,,
148851,4,2.0,10.0,0.0,9.0,,,,,,,
148855,5,,,,,,,,,,,
148858,11,4.0,,,,,,,,,,
148861,1,,,,,,,,,,,
148866,5,9.0,,,,,,,,,,
148867,7,2.0,8.0,3.0,6.0,,,,,,,
148871,0,6.0,5.0,11.0,4.0,,,,,,,
148873,11,4.0,5.0,2.0,8.0,,,,,,,
148874,11,4.0,,,,,,,,,,
148875,2,9.0,8.0,4.0,10.0,,,,,,,
148877,9,1.0,0.0,2.0,6.0,,,,,,,
148878,3,,,,,,,,,,,
148880,11,9.0,5.0,4.0,2.0,,,,,,,
148882,5,11.0,2.0,4.0,8.0,,,,,,,
148883,9,2.0,5.0,,,,,,,,,
148885,9,5.0,0.0,6.0,4.0,,,,,,,
148886,9,7.0,6.0,4.0,10.0,,,,,,,
148887,4,2.0,7.0,,,,,,,,,
148888,9,4.0,3.0,8.0,,,,,,,,
148899,11,4.0,2.0,8.0,5.0,,,,,,,
148901,11,4.0,2.0,8.0,5.0,,,,,,,
148902,2,4.0,1.0,11.0,3.0,,,,,,,
148904,11,,,,,,,,,,,
148912,9,11.0,0.0,2.0,3.0,,,,,,,
148913,7,,,,,,,,,,,
148916,5,,,,,,,,,,,
148917,2,3.0,,,,,,,,,,
148921,3,1.0,9.0,7.0,2.0,,,,,,,
148922,11,,,,,,,,,,,
148923,2,,,,,,,,,,,
148924,7,6.0,8.0,4.0,1.0,,,,,,,
148929,9,5.0,11.0,,,,,,,,,
148932,11,2.0,8.0,4.0,5.0,,,,,,,
148933,9,,,,,,,,,,,
148936,9,2.0,4.0,10.0,11.0,,,,,,,
148937,4,11.0,0.0,8.0,9.0,,,,,,,
148941,9,4.0,,,,,,,,,,
148942,2,10.0,4.0,,,,,,,,,
148944,1,4.0,2.0,0.0,9.0,,,,,,,
148945,2,11.0,5.0,8.0,,,,,,,,
148947,2,9.0,,,,,,,,,,
148948,0,3.0,,,,,,,,,,
148950,5,9.0,4.0,,,,,,,,,
148954,5,,,,,,,,,,,
148956,10,,,,,,,,,,,
148957,5,4.0,2.0,,,,,,,,,
148959,11,4.0,5.0,2.0,8.0,,,,,,,
148962,11,9.0,4.0,8.0,,,,,,,,
148970,0,,,,,,,,,,,
148971,11,2.0,5.0,8.0,4.0,,,,,,,
148972,5,,,,,,,,,,,
148973,1,9.0,,,,,,,,,,
148979,2,11.0,,,,,,,,,,
148981,5,2.0,3.0,9.0,,,,,,,,
148982,9,4.0,8.0,,,,,,,,,
148984,3,11.0,,,,,,,,,,
148985,9,6.0,8.0,,,,,,,,,
148986,8,0.0,9.0,5.0,6.0,,,,,,,
148987,11,4.0,2.0,5.0,9.0,,,,,,,
148988,11,5.0,9.0,4.0,1.0,,,,,,,
148990,5,11.0,1.0,4.0,2.0,,,,,,,
148991,4,10.0,1.0,,,,,,,,,
148996,9,2.0,4.0,3.0,5.0,,,,,,,
148997,4,10.0,9.0,,,,,,,,,
149001,9,2.0,4.0,11.0,,,,,,,,
149002,11,4.0,9.0,2.0,5.0,,,,,,,
149004,4,9.0,1.0,5.0,2.0,,,,,,,
149005,2,11.0,8.0,4.0,5.0,,,,,,,
149009,5,8.0,,,,,,,,,,
149011,9,,,,,,,,,,,
149012,10,4.0,8.0,1.0,2.0,,,,,,,
149013,1,6.0,,,,,,,,,,
149015,9,5.0,11.0,,,,,,,,,
149019,11,0.0,9.0,6.0,8.0,,,,,,,
149022,11,2.0,4.0,8.0,5.0,,,,,,,
149024,1,6.0,,,,,,,,,,
149025,4,,,,,,,,,,,
149031,1,4.0,10.0,3.0,6.0,,,,,,,
149392,9,6.0,,,,,,,,,,
149394,9,0.0,7.0,1.0,10.0,,,,,,,
149395,9,0.0,,,,,,,,,,
149396,10,,,,,,,,,,,
149397,10,,,,,,,,,,,
149398,8,3.0,6.0,,,,,,,,,
149399,7,,,,,,,,,,,
149400,10,1.0,4.0,6.0,9.0,,,,,,,
149401,10,,,,,,,,,,,
149402,3,,,,,,,,,,,
149403,3,,,,,,,,,,,
149404,9,,,,,,,,,,,
149405,2,3.0,,,,,,,,,,
149406,0,,,,,,,,,,,
149407,1,9.0,11.0,10.0,4.0,,,,,,,
149408,11,9.0,,,,,,,,,,
149410,8,,,,,,,,,,,
149411,0,,,,,,,,,,,
149412,0,,,,,,,,,,,
149413,11,4.0,5.0,2.0,8.0,,,,,,,
149414,0,6.0,10.0,7.0,1.0,,,,,,,
149416,9,7.0,1.0,6.0,5.0,,,,,,,
149417,8,,,,,,,,,,,
149418,9,4.0,10.0,1.0,2.0,,,,,,,
149420,9,0.0,1.0,5.0,3.0,,,,,,,
149421,9,0.0,11.0,,,,,,,,,
149423,9,0.0,4.0,,,,,,,,,
149424,3,2.0,8.0,6.0,10.0,,,,,,,
149425,2,9.0,,,,,,,,,,
149426,2,,,,,,,,,,,
149427,0,4.0,,,,,,,,,,
149430,7,,,,,,,,,,,
149432,9,2.0,4.0,11.0,5.0,,,,,,,
149433,2,6.0,11.0,5.0,,,,,,,,
149434,9,0.0,,,,,,,,,,
149435,10,,,,,,,,,,,
149436,0,,,,,,,,,,,
149437,11,9.0,4.0,2.0,8.0,,,,,,,
149438,6,9.0,4.0,11.0,8.0,,,,,,,
149439,0,,,,,,,,,,,
149440,9,,,,,,,,,,,
149441,9,4.0,11.0,,,,,,,,,
149442,0,9.0,4.0,,,,,,,,,
149443,4,10.0,8.0,2.0,7.0,,,,,,,
149445,0,9.0,10.0,4.0,2.0,,,,,,,
149447,0,5.0,11.0,,,,,,,,,
149448,9,0.0,11.0,4.0,2.0,,,,,,,
149449,9,0.0,11.0,8.0,7.0,,,,,,,
149450,9,7.0,6.0,1.0,10.0,,,,,,,
149451,9,11.0,5.0,8.0,2.0,,,,,,,
149452,0,9.0,1.0,5.0,7.0,,,,,,,
149453,8,0.0,7.0,1.0,6.0,,,,,,,
149454,7,4.0,8.0,9.0,11.0,,,,,,,
149455,9,2.0,4.0,10.0,1.0,,,,,,,
149458,9,2.0,3.0,5.0,,,,,,,,
149459,9,0.0,,,,,,,,,,
149460,0,9.0,7.0,6.0,5.0,,,,,,,
149461,9,2.0,8.0,3.0,0.0,,,,,,,
149462,1,,,,,,,,,,,
149463,1,7.0,0.0,9.0,4.0,,,,,,,
149464,9,8.0,,,,,,,,,,
149465,9,,,,,,,,,,,
149466,9,,,,,,,,,,,
149467,0,,,,,,,,,,,
149469,4,11.0,10.0,9.0,0.0,,,,,,,
149704,2,,,,,,,,,,,
149705,4,9.0,2.0,5.0,11.0,,,,,,,
149706,8,2.0,3.0,4.0,11.0,,,,,,,
149707,4,5.0,11.0,,,,,,,,,
149708,7,,,,,,,,,,,
149709,1,2.0,4.0,10.0,7.0,,,,,,,
149710,11,4.0,9.0,5.0,,,,,,,,
149712,11,9.0,4.0,2.0,5.0,,,,,,,
149713,8,2.0,1.0,0.0,9.0,,,,,,,
149715,9,2.0,4.0,11.0,,,,,,,,
149717,5,,,,,,,,,,,
149719,2,3.0,,,,,,,,,,
149720,1,9.0,6.0,10.0,0.0,,,,,,,
149721,3,8.0,7.0,6.0,10.0,,,,,,,
149722,5,,,,,,,,,,,
149723,8,,,,,,,,,,,
149724,5,2.0,8.0,4.0,11.0,,,,,,,
149725,2,,,,,,,,,,,
149726,2,7.0,1.0,6.0,8.0,,,,,,,
149728,9,11.0,2.0,4.0,0.0,,,,,,,
149729,4,11.0,,,,,,,,,,
149730,1,10.0,4.0,6.0,9.0,,,,,,,
149731,11,9.0,5.0,4.0,,,,,,,,
149733,5,2.0,9.0,,,,,,,,,
149734,1,0.0,9.0,,,,,,,,,
149735,0,7.0,8.0,6.0,10.0,,,,,,,
149739,11,5.0,4.0,2.0,8.0,,,,,,,
149741,2,9.0,1.0,3.0,11.0,,,,,,,
149742,6,5.0,11.0,0.0,,,,,,,,
149743,8,3.0,4.0,,,,,,,,,
149745,9,,,,,,,,,,,
149746,3,,,,,,,,,,,
149747,9,11.0,,,,,,,,,,
149749,2,4.0,1.0,9.0,11.0,,,,,,,
149751,6,0.0,,,,,,,,,,
149752,2,9.0,,,,,,,,,,
149754,4,1.0,2.0,,,,,,,,,
149757,9,2.0,,,,,,,,,,
149758,11,,,,,,,,,,,
149759,9,,,,,,,,,,,
149760,11,9.0,2.0,5.0,8.0,,,,,,,
149761,3,,,,,,,,,,,
149762,9,,,,,,,,,,,
149764,2,,,,,,,,,,,
149765,7,9.0,6.0,,,,,,,,,
149766,5,3.0,9.0,2.0,11.0,,,,,,,
149767,1,5.0,2.0,8.0,10.0,,,,,,,
149768,11,10.0,5.0,0.0,4.0,,,,,,,
149770,9,,,,,,,,,,,
149772,4,9.0,,,,,,,,,,
149773,4,5.0,9.0,11.0,,,,,,,,
149776,9,11.0,5.0,,,,,,,,,
149777,4,8.0,3.0,,,,,,,,,
149779,0,1.0,4.0,11.0,8.0,,,,,,,
149781,10,4.0,2.0,1.0,5.0,,,,,,,
149786,11,,,,,,,,,,,
149788,5,11.0,9.0,2.0,4.0,,,,,,,
149790,3,4.0,1.0,8.0,9.0,,,,,,,
149794,9,2.0,0.0,,,,,,,,,
149796,5,11.0,4.0,,,,,,,,,
149798,9,4.0,10.0,5.0,11.0,,,,,,,
149799,4,10.0,1.0,8.0,0.0,,,,,,,
149800,2,11.0,9.0,4.0,5.0,,,,,,,
149801,9,0.0,1.0,8.0,7.0,,,,,,,
149802,4,9.0,5.0,,,,,,,,,
149803,1,8.0,4.0,2.0,0.0,,,,,,,
149805,9,4.0,5.0,,,,,,,,,
149807,9,2.0,6.0,8.0,10.0,,,,,,,
149808,2,,,,,,,,,,,
149810,9,4.0,,,,,,,,,,
149811,5,2.0,11.0,8.0,4.0,,,,,,,
149814,5,2.0,11.0,9.0,,,,,,,,
149815,9,1.0,6.0,5.0,4.0,,,,,,,
149816,9,2.0,6.0,5.0,8.0,,,,,,,
149817,9,8.0,,,,,,,,,,
149818,11,1.0,,,,,,,,,,
149819,9,,,,,,,,,,,
149822,9,,,,,,,,,,,
149826,9,4.0,,,,,,,,,,
149827,1,7.0,8.0,4.0,10.0,,,,,,,
149828,9,2.0,11.0,,,,,,,,,
149831,5,0.0,9.0,11.0,,,,,,,,
149832,2,,,,,,,,,,,
149833,7,,,,,,,,,,,
149834,6,1.0,0.0,10.0,4.0,,,,,,,
149836,5,2.0,,,,,,,,,,
149837,4,11.0,,,,,,,,,,
149839,2,11.0,,,,,,,,,,
149840,3,2.0,,,,,,,,,,
149841,2,,,,,,,,,,,
149845,9,5.0,6.0,4.0,,,,,,,,
149848,9,,,,,,,,,,,
149849,5,,,,,,,,,,,
149851,9,4.0,5.0,6.0,11.0,,,,,,,
149852,5,2.0,9.0,11.0,,,,,,,,
149853,9,0.0,11.0,4.0,7.0,,,,,,,
149854,5,2.0,9.0,,,,,,,,,
149856,3,,,,,,,,,,,
149859,9,2.0,4.0,,,,,,,,,
149863,11,4.0,,,,,,,,,,
149864,5,3.0,2.0,6.0,4.0,,,,,,,
149867,11,,,,,,,,,,,
149869,11,4.0,2.0,8.0,,,,,,,,
149871,4,1.0,7.0,0.0,9.0,,,,,,,
149872,2,,,,,,,,,,,
149873,11,4.0,5.0,,,,,,,,,
149875,9,11.0,8.0,2.0,4.0,,,,,,,
149876,4,9.0,0.0,,,,,,,,,
149878,11,9.0,,,,,,,,,,
149879,3,,,,,,,,,,,
149881,0,,,,,,,,,,,
149882,9,5.0,3.0,7.0,4.0,,,,,,,
149883,3,9.0,2.0,6.0,,,,,,,,
149884,5,,,,,,,,,,,
149887,5,4.0,6.0,11.0,10.0,,,,,,,
149888,9,0.0,1.0,,,,,,,,,
149889,9,,,,,,,,,,,
149890,9,,,,,,,,,,,
149891,10,1.0,7.0,5.0,9.0,,,,,,,
149893,9,11.0,,,,,,,,,,
149897,9,1.0,11.0,8.0,7.0,,,,,,,
149901,5,6.0,9.0,0.0,7.0,,,,,,,
149902,9,11.0,,,,,,,,,,
149904,9,2.0,6.0,1.0,,,,,,,,
149906,11,2.0,4.0,8.0,5.0,,,,,,,
149907,2,3.0,,,,,,,,,,
149909,4,5.0,11.0,,,,,,,,,
149912,3,,,,,,,,,,,
149914,4,10.0,9.0,,,,,,,,,
149918,9,3.0,6.0,11.0,5.0,,,,,,,
149920,2,11.0,9.0,10.0,7.0,,,,,,,
149921,4,,,,,,,,,,,
149922,11,4.0,,,,,,,,,,
149923,11,2.0,8.0,4.0,5.0,,,,,,,
149928,4,9.0,10.0,5.0,0.0,,,,,,,
149929,2,5.0,,,,,,,,,,
149930,9,11.0,4.0,,,,,,,,,
149931,5,,,,,,,,,,,
149932,3,5.0,,,,,,,,,,
149933,9,5.0,,,,,,,,,,
149934,2,9.0,10.0,4.0,1.0,,,,,,,
149935,9,2.0,4.0,5.0,11.0,,,,,,,
149937,10,8.0,,,,,,,,,,
149938,5,,,,,,,,,,,
149939,10,8.0,6.0,,,,,,,,,
149940,9,11.0,5.0,,,,,,,,,
149941,4,2.0,8.0,11.0,5.0,,,,,,,
149942,2,9.0,5.0,11.0,8.0,,,,,,,
149943,4,9.0,2.0,11.0,8.0,,,,,,,
149945,5,9.0,,,,,,,,,,
149947,0,4.0,7.0,,,,,,,,,
149948,2,,,,,,,,,,,
149950,4,11.0,5.0,,,,,,,,,
149951,5,2.0,4.0,8.0,11.0,,,,,,,
149952,9,11.0,,,,,,,,,,
149954,11,4.0,,,,,,,,,,
149957,9,5.0,0.0,,,,,,,,,
149962,1,3.0,,,,,,,,,,
149963,8,7.0,6.0,11.0,0.0,,,,,,,
149967,9,,,,,,,,,,,
149968,5,,,,,,,,,,,
149969,7,6.0,10.0,9.0,1.0,,,,,,,
149970,1,0.0,3.0,7.0,10.0,,,,,,,
149972,9,11.0,4.0,7.0,1.0,,,,,,,
149974,9,11.0,5.0,,,,,,,,,
149975,9,5.0,2.0,,,,,,,,,
149976,11,,,,,,,,,,,
149977,11,0.0,8.0,,,,,,,,,
149978,0,9.0,6.0,8.0,7.0,,,,,,,
149980,8,6.0,4.0,11.0,1.0,,,,,,,
149981,4,9.0,5.0,0.0,,,,,,,,
149982,11,4.0,,,,,,,,,,
149984,4,1.0,9.0,8.0,7.0,,,,,,,
149985,3,2.0,4.0,1.0,5.0,,,,,,,
149987,9,1.0,,,,,,,,,,
149990,9,,,,,,,,,,,
149991,11,4.0,9.0,5.0,8.0,,,,,,,
149995,5,0.0,,,,,,,,,,
149997,9,5.0,,,,,,,,,,
149998,9,,,,,,,,,,,
149999,9,2.0,8.0,1.0,11.0,,,,,,,
150000,1,,,,,,,,,,,
150001,11,1.0,3.0,9.0,2.0,,,,,,,
150002,3,11.0,8.0,6.0,,,,,,,,
150003,2,4.0,,,,,,,,,,
150004,0,5.0,9.0,,,,,,,,,
150005,9,2.0,5.0,1.0,,,,,,,,
150007,9,2.0,,,,,,,,,,
150008,2,9.0,,,,,,,,,,
150009,8,7.0,3.0,1.0,0.0,,,,,,,
150011,9,2.0,5.0,4.0,,,,,,,,
150015,4,1.0,,,,,,,,,,
150017,4,2.0,10.0,5.0,9.0,,,,,,,
150021,1,8.0,6.0,,,,,,,,,
150023,9,7.0,8.0,3.0,4.0,,,,,,,
150024,8,5.0,2.0,1.0,9.0,,,,,,,
150025,10,1.0,2.0,4.0,0.0,,,,,,,
150028,7,3.0,4.0,1.0,9.0,,,,,,,
150029,9,1.0,4.0,8.0,7.0,,,,,,,
150030,4,,,,,,,,,,,
150031,9,10.0,,,,,,,,,,
150036,11,6.0,0.0,9.0,,,,,,,,
150037,4,9.0,2.0,,,,,,,,,
150039,5,,,,,,,,,,,
150043,0,9.0,8.0,,,,,,,,,
150044,9,11.0,5.0,2.0,4.0,,,,,,,
150045,1,,,,,,,,,,,
150047,2,9.0,,,,,,,,,,
150051,4,8.0,,,,,,,,,,
150052,9,5.0,11.0,2.0,0.0,,,,,,,
150054,4,0.0,8.0,10.0,2.0,,,,,,,
150055,3,,,,,,,,,,,
150056,5,2.0,8.0,4.0,11.0,,,,,,,
150058,4,11.0,,,,,,,,,,
150059,1,9.0,4.0,0.0,,,,,,,,
150060,5,2.0,11.0,8.0,4.0,,,,,,,
150063,9,,,,,,,,,,,
150064,9,8.0,6.0,4.0,10.0,,,,,,,
150066,0,,,,,,,,,,,
150067,9,5.0,4.0,6.0,11.0,,,,,,,
150069,3,11.0,,,,,,,,,,
150070,5,8.0,0.0,,,,,,,,,
150071,4,,,,,,,,,,,
150072,11,4.0,5.0,9.0,,,,,,,,
150073,4,6.0,3.0,2.0,7.0,,,,,,,
150075,5,3.0,9.0,11.0,,,,,,,,
150076,4,0.0,9.0,,,,,,,,,
150077,7,,,,,,,,,,,
150080,4,10.0,11.0,,,,,,,,,
150082,9,1.0,10.0,6.0,7.0,,,,,,,
150084,5,2.0,9.0,,,,,,,,,
150086,5,,,,,,,,,,,
150087,9,,,,,,,,,,,
150091,5,4.0,11.0,2.0,8.0,,,,,,,
150092,11,2.0,8.0,4.0,5.0,,,,,,,
150093,9,,,,,,,,,,,
150095,5,11.0,4.0,6.0,2.0,,,,,,,
150096,5,9.0,11.0,10.0,4.0,,,,,,,
150097,9,0.0,5.0,8.0,6.0,,,,,,,
150099,11,2.0,4.0,7.0,0.0,,,,,,,
150101,2,9.0,5.0,4.0,6.0,,,,,,,
150102,5,,,,,,,,,,,
150103,5,9.0,11.0,6.0,8.0,,,,,,,
150104,11,4.0,,,,,,,,,,
150105,4,10.0,1.0,,,,,,,,,
150106,5,9.0,,,,,,,,,,
150107,9,,,,,,,,,,,
150108,4,5.0,,,,,,,,,,
150109,9,,,,,,,,,,,
150110,0,1.0,10.0,2.0,11.0,,,,,,,
150111,5,4.0,11.0,9.0,,,,,,,,
150112,11,2.0,8.0,10.0,,,,,,,,
150113,5,9.0,2.0,6.0,8.0,,,,,,,
150114,9,2.0,11.0,5.0,,,,,,,,
150115,9,5.0,11.0,,,,,,,,,
150116,9,11.0,5.0,6.0,2.0,,,,,,,
150117,9,,,,,,,,,,,
150119,11,5.0,,,,,,,,,,
150121,9,11.0,5.0,4.0,,,,,,,,
150122,4,9.0,5.0,2.0,0.0,,,,,,,
150124,8,2.0,4.0,11.0,5.0,,,,,,,
150125,3,5.0,9.0,,,,,,,,,
150127,2,11.0,5.0,9.0,,,,,,,,
150128,2,9.0,11.0,8.0,4.0,,,,,,,
150129,1,4.0,3.0,,,,,,,,,
150131,5,1.0,4.0,9.0,11.0,,,,,,,
150132,2,8.0,6.0,,,,,,,,,
150133,5,11.0,,,,,,,,,,
150134,10,4.0,1.0,2.0,5.0,,,,,,,
150135,9,5.0,10.0,,,,,,,,,
150138,9,5.0,4.0,8.0,,,,,,,,
150140,9,,,,,,,,,,,
150141,11,4.0,5.0,2.0,,,,,,,,
150142,4,5.0,8.0,,,,,,,,,
150143,2,8.0,3.0,,,,,,,,,
150144,9,11.0,,,,,,,,,,
150145,2,11.0,10.0,4.0,6.0,,,,,,,
150146,2,9.0,11.0,,,,,,,,,
150147,9,0.0,2.0,,,,,,,,,
150148,11,4.0,5.0,,,,,,,,,
150150,4,11.0,2.0,5.0,9.0,,,,,,,
150151,6,,,,,,,,,,,
150152,9,,,,,,,,,,,
150153,9,4.0,5.0,,,,,,,,,
150154,9,5.0,6.0,4.0,8.0,,,,,,,
150155,5,11.0,,,,,,,,,,
150156,5,4.0,6.0,9.0,,,,,,,,
150157,5,0.0,2.0,,,,,,,,,
150158,4,11.0,,,,,,,,,,
150159,11,9.0,2.0,,,,,,,,,
150160,2,4.0,5.0,9.0,10.0,,,,,,,
150161,5,9.0,,,,,,,,,,
150162,5,4.0,11.0,2.0,8.0,,,,,,,
150163,8,5.0,,,,,,,,,,
150164,5,9.0,11.0,0.0,3.0,,,,,,,
150165,8,6.0,9.0,5.0,4.0,,,,,,,
150169,9,,,,,,,,,,,
150170,4,5.0,11.0,8.0,2.0,,,,,,,
150172,5,9.0,,,,,,,,,,
150175,5,,,,,,,,,,,
150176,11,9.0,,,,,,,,,,
150177,8,0.0,9.0,,,,,,,,,
150178,11,3.0,6.0,8.0,2.0,,,,,,,
150179,9,5.0,6.0,2.0,,,,,,,,
150180,9,6.0,4.0,0.0,2.0,,,,,,,
150181,11,4.0,9.0,,,,,,,,,
150182,5,,,,,,,,,,,
150183,5,9.0,2.0,,,,,,,,,
150184,9,11.0,,,,,,,,,,
150185,2,5.0,9.0,4.0,8.0,,,,,,,
150186,9,,,,,,,,,,,
150187,4,,,,,,,,,,,
150188,3,4.0,9.0,5.0,0.0,,,,,,,
150189,11,5.0,2.0,9.0,,,,,,,,
150190,11,9.0,5.0,,,,,,,,,
150191,5,,,,,,,,,,,
150192,9,4.0,2.0,8.0,3.0,,,,,,,
150193,4,1.0,,,,,,,,,,
150194,11,5.0,4.0,,,,,,,,,
150195,9,6.0,2.0,,,,,,,,,
150196,5,8.0,6.0,2.0,9.0,,,,,,,
150197,5,4.0,8.0,11.0,,,,,,,,
150198,5,9.0,,,,,,,,,,
150199,5,11.0,,,,,,,,,,
150200,9,5.0,6.0,2.0,,,,,,,,
150201,9,2.0,,,,,,,,,,
150202,3,9.0,2.0,6.0,10.0,,,,,,,
150204,9,11.0,5.0,,,,,,,,,
150206,5,6.0,11.0,4.0,9.0,,,,,,,
150207,9,11.0,,,,,,,,,,
150208,9,2.0,5.0,4.0,,,,,,,,
150210,11,9.0,2.0,4.0,3.0,,,,,,,
150211,9,2.0,4.0,11.0,5.0,,,,,,,
150213,11,5.0,9.0,4.0,,,,,,,,
150214,4,7.0,5.0,0.0,2.0,,,,,,,
150215,4,11.0,5.0,,,,,,,,,
150216,9,4.0,8.0,,,,,,,,,
150217,5,11.0,4.0,9.0,,,,,,,,
150218,5,9.0,6.0,,,,,,,,,
150220,5,2.0,4.0,11.0,1.0,,,,,,,
150221,9,5.0,11.0,8.0,,,,,,,,
150222,2,,,,,,,,,,,
150223,9,2.0,11.0,10.0,4.0,,,,,,,
150224,5,2.0,9.0,4.0,,,,,,,,
150225,2,4.0,1.0,5.0,3.0,,,,,,,
150226,9,11.0,4.0,5.0,,,,,,,,
150227,5,2.0,,,,,,,,,,
150228,4,1.0,11.0,2.0,5.0,,,,,,,
150229,6,0.0,8.0,4.0,,,,,,,,
150230,5,11.0,,,,,,,,,,
150231,5,,,,,,,,,,,
150232,4,11.0,5.0,9.0,,,,,,,,
150233,9,8.0,5.0,2.0,,,,,,,,
150234,2,4.0,11.0,1.0,,,,,,,,
150235,9,,,,,,,,,,,
150236,5,2.0,9.0,,,,,,,,,
150237,5,2.0,,,,,,,,,,
150238,4,5.0,11.0,2.0,8.0,,,,,,,
150240,9,5.0,,,,,,,,,,
150241,9,,,,,,,,,,,
150242,2,,,,,,,,,,,
150245,2,6.0,9.0,,,,,,,,,
150246,3,9.0,,,,,,,,,,
150247,9,1.0,11.0,5.0,4.0,,,,,,,
150248,5,9.0,11.0,,,,,,,,,
150249,11,,,,,,,,,,,
150250,9,,,,,,,,,,,
150251,5,4.0,8.0,2.0,11.0,,,,,,,
150253,9,,,,,,,,,,,
150254,9,,,,,,,,,,,
150256,4,0.0,9.0,8.0,2.0,,,,,,,
